id,0-5 cm,5-15 cm,15-30 cm,30-60 cm,60-100 cm,100-200 cm,soil depth,x,y,Fuente
100,1.3329417317788552,0.9415806914377294,0.19966503623337054,0.26944175637349194,0.0014178052442401943,0.032020541516418886,108,-72.19388675,-37.10810197,CIREN
101,2.5,2.5,2.5,2.5,2.5,2.5,170,-72.3252344,-36.84393826,CIREN
103,2.5,2.5,2.5,2.5,2.5,NA,90,-72.49679156,-37.50914447,CIREN
106,14.4,14.4,14.4,NA,NA,NA,22,-70.52628489,-29.90872361,CIREN
107,2.5,2.5,2.5,2.5,2.5,2.5,150,-72.48689735,-37.92029767,CIREN
108,2.5,2.5,2.5,2.5,NA,NA,55,-70.70768854,-31.88039492,CIREN
109,2.5,2.5,2.5,2.5,2.5,2.5,110,-72.64551053,-41.42352499,CIREN
110,2.5,2.5,2.5,2.5,2.5,2.5,140,-72.81492506,-37.09098692,CIREN
111,2.5,2.5,2.5,2.5,2.5,2.5,115,-72.55955021,-36.25919757,CIREN
112,2.5,2.5,2.5,2.5,2.5,NA,70,-73.53773761,-37.32149028,CIREN
115,2.5,2.5,2.5,2.5,2.5,2.5,120,-70.84505936,-33.71277502,CIREN
118,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.74581314,-40.43428433,CIREN
119,2.5,2.5,2.5,2.5,2.5,2.5,118,-71.38793896,-33.28782342,CIREN
120,2.5,2.5,2.5,2.5,2.5,NA,86,-72.10023293,-39.8451942,CIREN
121,2.5,2.5,2.5,2.5,2.5,2.5,130,-72.81527022,-39.92483726,CIREN
123,2.5,2.5,2.5,2.5,2.5,2.5,120,-71.77941331,-38.46436865,CIREN
124,2.5,2.5,2.5,2.5,2.5,2.5,125,-71.81943449,-36.63062249,CIREN
127,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.3252353,-40.60087948,CIREN
129,2.5,2.5,2.5,2.5,2.5,2.5,130,-71.2457258,-35.25739778,CIREN
130,0.9651017480186699,2.5,2.5,2.5,2.5,NA,64,-71.77966283,-35.34905764,CIREN
131,2.5,2.5,2.5,2.5,2.5,NA,95,-72.69185273,-40.3575518,CIREN
134,2.5,2.5,2.5,2.5,NA,NA,43,-71.77222129,-36.52989584,CIREN
135,2.5,2.5,2.5,2.5,2.5,2.5,113,-73.61191255,-42.33720749,CIREN
136,2.5,2.5,2.5,2.5,2.5,NA,80,-71.69721623,-35.45007581,CIREN
137,2.5,2.5,2.5,2.5,2.5,NA,90,-72.16519806,-36.53112663,CIREN
138,2.5,2.5,2.5,2.5,2.5,2.5,110,-71.5666817,-36.05231629,CIREN
140,0.6,0.6,0.6,0.5999999999999999,0.5999999999999999,NA,85,-72.42061899,-37.53679327,CIREN
142,2.5,2.5,2.5,2.5,2.5,NA,85,-72.86391907,-37.80428466,CIREN
145,2.5,2.5,2.5,2.5,2.5,NA,100,-72.40011493,-38.05852516,CIREN
147,2.5,2.5,2.5,2.5,2.5,NA,80,-71.01548493,-31.80147537,CIREN
149,2.5,2.5,2.5,2.5,2.5,NA,80,-72.62412548,-39.04953167,CIREN
150,2.5,2.5,1.2993265336791737,1.4393159931464785,NA,NA,57,-73.06148219,-41.13631084,CIREN
151,2.5,2.5,2.5,2.5,2.5,NA,90,-71.96361717,-36.60008585,CIREN
152,2.5,2.5,2.5,2.5,2.5,2.5,150,-72.54194804,-37.73537528,CIREN
154,2.5,2.5,2.5,2.5,2.5,NA,65,-70.71220739,-34.06873544,CIREN
157,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.94853094,-38.97946796,CIREN
158,2.5,2.5,2.5,2.5,2.5,NA,70,-70.71112414,-34.06875053,CIREN
162,2.5,2.5,2.5,2.5,2.5,2.5,106,-72.88431803,-38.69269482,CIREN
163,2.5,2.5,2.5,2.5,NA,NA,41,-71.25947272,-33.72926726,CIREN
164,0,1.718793169560656,2.5,2.5,2.5,2.5,102,-70.81666786,-33.12883154,CIREN
166,2.5,2.5,2.5,2.5,2.5,2.5,108,-71.21532065,-34.01763188,CIREN
168,2.5,2.5,2.5,2.5,2.5,NA,90,-73.40365986,-39.9326311,CIREN
170,2.5,2.5,2.5,2.5,2.5,NA,80,-71.3342922,-35.39454349,CIREN
171,2.5,2.5,2.5,2.5,2.5,2.5,150,-72.94172765,-40.46586407,CIREN
174,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.36184887,-39.60460936,CIREN
176,2.5,2.5,2.5,2.5,2.5,2.5,110,-73.31420668,-40.73358354,CIREN
177,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.58321145,-40.919615,CIREN
178,2.5,2.5,2.5,2.5,2.5,2.5,125,-71.87630018,-36.324661,CIREN
179,2.5,2.5,2.5,2.5,2.5,NA,70,-70.70841403,-33.86848367,CIREN
181,2.5,2.5,2.5,2.5,2.5,NA,77,-71.12132587,-31.60764084,CIREN
182,2.5,2.5,2.5,2.5,2.5,2.5,123,-71.52799922,-31.61917498,CIREN
183,2.5,2.5,2.5,2.5,2.5,NA,70,-72.68572105,-39.91511837,CIREN
187,2.5,2.5,2.5,2.5,2.5,NA,85,-73.80798481,-42.78383611,CIREN
188,2.5,2.5,2.5,2.5,2.5,NA,70,-71.10491905,-31.59979473,CIREN
189,2.5,2.5,2.5,2.5,2.5,NA,100,-72.7979509,-40.26323136,CIREN
192,2.5,2.5,2.5,2.5,2.5,2.5,150,-72.71610449,-36.28337855,CIREN
195,0.3739772831848773,0.30123541628948663,0.06995873675308577,0,NA,NA,35,-72.604091,-44.85828232,CIREN
196,2.5,2.5,2.5,2.4997647965388485,NA,NA,57,-71.28086888,-33.83704457,CIREN
197,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.72740568,-37.40251869,CIREN
198,2.5,2.5,2.5,2.5,2.5,NA,90,-71.90416387,-37.12727376,CIREN
201,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.02310063,-38.07426331,CIREN
204,2.5,2.5,2.5,2.5,2.5,2.5,120,-71.35944564,-33.68327947,CIREN
205,2.5,2.5,2.5,2.5,2.5,2.5,120,-71.7996049,-35.3531037,CIREN
206,2.5,2.5,2.5,2.5,2.5,2.5,120,-71.51594427,-33.96372998,CIREN
210,2.5,2.5,2.5,2.5,2.5,2.5,150,-72.40048595,-36.6410312,CIREN
214,2.5,2.5,2.5,2.5,2.5,2.5,110,-71.59186588,-35.39379577,CIREN
215,2.5,2.5,2.5,2.5,2.5,NA,90,-72.27452425,-39.57466949,CIREN
216,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.43547438,-41.68963222,CIREN
217,2.5,2.5,2.5,2.5,2.5,2.5,110,-72.95075641,-39.57865869,CIREN
220,2.5,2.5,2.5,2.5,2.5,2.5,150,-73.05921313,-38.04467344,CIREN
221,2.5,2.5,2.5,2.5,2.5,2.5,107,-70.83567665,-33.32064026,CIREN
223,21.9,21.9,21.9,NA,NA,NA,18,-71.50087838,-35.61925878,CIREN
225,2.5,2.5,2.5,2.5,1.9322752110629198,NA,90,-71.98481967,-39.36515528,CIREN
226,2.5,2.5,2.5,2.5,2.5,NA,80,-71.65078233,-35.81254132,CIREN
227,2.5,2.5,2.5,2.5,2.5,NA,82,-72.61813739,-39.38132498,CIREN
228,2.5,2.5,2.5,2.5,2.5,NA,100,-72.44872433,-37.64148304,CIREN
229,19.6,19.6,19.6,NA,NA,NA,16,-70.91952076,-33.64040225,CIREN
230,0,1.4784382246034342,2.5,2.5,2.5,2.5,150,-72.09944288,-38.57044183,CIREN
232,2.5,2.5,2.5,2.5,NA,NA,40,-73.45132327,-39.97292421,CIREN
233,2.5,2.5,2.5,2.5,2.5,2.5,130,-71.77402496,-35.28068512,CIREN
238,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.44245009,-37.32351936,CIREN
239,2.5,2.5,2.5,2.5,2.5,2.5,130,-72.30299667,-39.85999427,CIREN
241,0,0,0,0,0,NA,100,-73.18612202,-37.18828488,CIREN
243,2.5,2.5,2.5,2.5,2.5,NA,100,-72.72416744,-41.2440759,CIREN
244,2.5,2.5,2.5,2.5,NA,NA,41,-71.2985001,-34.35308499,CIREN
246,2.5,2.5,2.5,2.5,2.5,2.5,118,-71.3875378,-33.35185032,CIREN
247,2.5,2.5,2.5,2.5,2.5,NA,96,-71.25235964,-34.33500972,CIREN
248,2.5,2.5,2.4520549445335296,1.6905432730237866,NA,NA,59,-71.15395981,-34.48193853,CIREN
249,2.5,2.5,2.5,2.5,NA,NA,56,-72.30037308,-38.59868091,CIREN
251,2.5,2.5,2.5,2.5,NA,NA,50,-71.28217631,-30.10844788,CIREN
254,2.5,2.5,2.5,2.5,2.5,2.5,110,-73.05086743,-40.26010746,CIREN
256,2.5,2.5,2.5,2.5,2.5,2.5,110,-72.5240373,-37.48899095,CIREN
258,2.5,2.5,2.5,2.5,2.5,NA,78,-71.28413695,-33.50616427,CIREN
260,2.5,2.5,2.5,2.5,2.5,2.5,150,-72.56692704,-39.35143644,CIREN
261,2.5,2.5,2.5,2.5,2.5,2.5,120,-70.70322281,-33.63365222,CIREN
264,2.5,2.5,2.5,2.5,2.5,NA,90,-73.7994099,-42.05202408,CIREN
266,2.5,2.5,2.5,2.5,2.5,NA,100,-72.60732486,-42.40483746,CIREN
268,2.5,2.5,2.5,2.5,2.4021781432055054,1.2276307590763236,120,-71.60637995,-36.51290953,CIREN
270,2.5,2.5,2.5,2.5,2.5,NA,100,-71.81517439,-35.61051775,CIREN
271,2.5,2.5,2.5,2.5,2.5,2.5,140,-73.43318759,-37.28013959,CIREN
272,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.61010278,-38.77931309,CIREN
274,2.5,2.5,2.5,2.5,2.5,2.5,140,-72.69905822,-38.15622525,CIREN
275,2.5,2.5,2.5,2.5,NA,NA,58,-71.45957747,-31.62231559,CIREN
280,2.5,2.5,2.5,2.5,2.5,NA,80,-71.20096976,-34.53068732,CIREN
281,2.5,2.5,2.5,2.5,2.5,2.5,112,-73.44785946,-41.67449407,CIREN
284,2.5,2.5,2.5,2.5,2.5,NA,70,-71.4438516,-31.58519029,CIREN
285,2.5,2.5,2.5,2.5,2.5,NA,100,-71.73751278,-35.24095633,CIREN
286,2.5,2.5,2.5,2.176496334051917,2.5,NA,90,-73.70702893,-42.34597449,CIREN
287,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.06084523,-39.33885637,CIREN
289,2.5,2.5,2.5,2.5,2.5,NA,82,-70.80133518,-33.42748408,CIREN
290,2.5,2.5,2.5,2.5,2.5,NA,95,-71.85647305,-38.87604473,CIREN
291,2.5,2.5,2.5,2.5,NA,NA,35,-71.56805548,-37.30499689,CIREN
292,2.5,2.5,2.5,2.5,2.5,NA,75,-71.65094453,-35.91708969,CIREN
293,2.5,2.5,2.5,2.5,2.5,NA,100,-73.38366684,-37.25405693,CIREN
294,2.5,2.5,2.5,2.5,2.5,NA,80,-70.97174415,-34.41919644,CIREN
297,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.91338174,-40.35275246,CIREN
298,2.5,2.5,2.5,2.5,2.5,2.5,120,-71.96073617,-36.81643138,CIREN
299,2.5,2.5,2.5,2.5,2.5,2.5,140,-71.80375802,-36.64541168,CIREN
300,2.5,2.5,2.5,2.5,2.5,2.5,150,-73.21229202,-41.32970875,CIREN
301,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.51929855,-37.63218008,CIREN
302,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.48994988,-38.59479625,CIREN
303,2.5,2.5,2.5,2.5,2.4999530293066554,1.745722284924028,110,-72.61098144,-37.54665932,CIREN
304,2.5,2.5,2.5,2.5,2.5,2.5,105,-72.35160779,-36.36958478,CIREN
305,2.5,2.5,2.5,2.5,2.5,NA,95,-72.35371461,-36.37323803,CIREN
307,2.5,2.5,2.5,2.5,NA,NA,55,-72.75031032,-38.7496618,CIREN
311,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.96352448,-40.42750987,CIREN
313,2.5,2.5,2.5,2.5,2.5,NA,75,-72.60732486,-42.40483746,CIREN
314,2.5,2.5,2.5,2.5,2.5,2.5,120,-71.05515898,-33.58474028,CIREN
315,2.5,2.5,2.5,2.5,2.5,NA,65,-72.83918425,-40.09420196,CIREN
316,2.5,2.5,2.5,2.5,2.5,NA,100,-72.50009664,-37.25689153,CIREN
317,2.5,2.5,2.5,2.5,2.5,NA,95,-71.74230593,-35.80327649,CIREN
318,2.5,2.5,2.5,2.5,2.5,NA,85,-71.34720801,-35.38437731,CIREN
322,2.5,2.5,2.5,2.5,NA,NA,60,-71.22728938,-34.37333532,CIREN
323,2.5,2.5,2.5,2.5,2.5,2.5,125,-71.38450127,-33.90639154,CIREN
324,8.5,8.5,8.5,8.5,NA,NA,39,-71.11898352,-29.94852593,CIREN
325,2.5,2.5,2.5,2.5,2.5,NA,80,-72.02634517,-39.30552758,CIREN
327,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.42756013,-37.92536728,CIREN
328,0,0,0,0,NA,NA,50,-71.97753062,-37.33324107,CIREN
329,2.5,2.5,2.5,2.5,2.5,2.5,136,-72.25451283,-38.65707278,CIREN
330,2.5,2.5,2.5,2.5,2.5,NA,100,-71.48915555,-35.31122478,CIREN
331,2.5,2.5,2.5,2.5,NA,NA,50,-71.80766075,-36.27402341,CIREN
332,2.5,2.5,2.5,2.431818486883458,0.5576682553467919,0.30827344820175245,210,-72.40424424,-40.71670186,CIREN
333,2.5,2.5,2.5,2.5,2.5,NA,90,-72.27176204,-39.61513769,CIREN
334,2.5,2.5,2.5,2.5,2.5,NA,66,-73.92297368,-42.56749669,CIREN
335,2.5,2.5,2.5,2.5,2.5,NA,70,-70.5222319,-30.01659596,CIREN
336,2.5,2.5,2.5,2.5,NA,NA,46,-72.60904123,-39.01714939,CIREN
337,2.5,2.5,2.5,2.5,2.5,NA,88,-71.38487797,-33.91990836,CIREN
338,2.5,2.5,2.5,2.5,2.5,2.5,104,-72.38167247,-37.45303706,CIREN
341,2.5,2.5,2.5,2.5,2.5,2.5,120,-70.84456437,-33.1302252,CIREN
342,2.5,2.5,2.5,2.5,2.5,NA,73,-71.28465132,-34.44350156,CIREN
343,2.5,2.5,2.5,2.5,2.5,NA,100,-70.73044844,-34.32546734,CIREN
344,2.5,2.5,2.5,2.5,2.5,2.5,115,-71.18678799,-33.48718241,CIREN
345,2.5,2.5,1.526697626223455,0.38942893204595347,0.7223369951724705,2.5,118,-73.01783814,-41.47693188,CIREN
346,2.5,2.5,2.5,2.5,2.5,2.5,130,-72.59706123,-40.63845675,CIREN
347,2.5,2.5,2.5,2.5,2.5,2.5,110,-70.85369481,-33.86322753,CIREN
348,2.5,2.5,2.5,2.5,2.5,2.5,115,-72.45821871,-36.19588279,CIREN
349,2.5,2.5,2.5,2.5,2.5,2.5,110,-73.5317976,-40.69376764,CIREN
350,2.5,2.5,2.5,2.5,1.8073216461676842,NA,100,-71.25811723,-33.87000395,CIREN
352,2.5,2.5,2.5,2.5,NA,NA,60,-72.45232722,-38.45703105,CIREN
354,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.30630478,-38.78877722,CIREN
355,2.5,2.5,2.37884333018347,0.1704397939799989,1.9212686836695652,2.5,160,-73.0867416,-39.67197056,CIREN
357,2.5,2.5,2.5,2.5,2.5,2.5,112,-71.76862116,-35.89190005,CIREN
358,2.5,2.5,2.5,2.5,2.5,NA,80,-72.57585453,-42.36996001,CIREN
359,2.5,2.5,2.5,2.5,2.5,NA,100,-71.19562229,-31.6478738,CIREN
360,2.5,2.5,2.5,2.5,2.5,2.5,150,-73.1920735,-39.11640142,CIREN
361,2.5,2.5,2.4649062939562567,1.8459966124091458,NA,NA,46,-72.14505439,-36.88011427,CIREN
362,2.5,2.5,2.5,2.5,2.5,NA,70,-70.48107196,-30.10729583,CIREN
364,2.5,2.5,2.5,2.253853209349569,2.5,2.5,110,-70.88250415,-33.40019875,CIREN
365,2.5,2.5,2.5,2.5,2.5,NA,70,-71.25519582,-31.73522187,CIREN
367,2.5,2.5,2.5,2.5,2.5,NA,76,-71.3391856,-34.33067636,CIREN
369,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.51901033,-40.57604938,CIREN
372,2.5,2.5,2.5,2.5,NA,NA,55,-71.32151239,-33.81653085,CIREN
373,2.5,2.5,2.5,2.5,2.5,NA,100,-73.39010134,-38.77419766,CIREN
376,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.06616466,-38.7282863,CIREN
377,2.5,2.5,2.5,2.5,NA,NA,60,-71.62135158,-35.79245669,CIREN
378,2.5,2.5,2.5,2.5,2.5,2.5,110,-70.98303871,-30.01496878,CIREN
379,2.5,2.5,1.750452993918174,0.003334583035360228,0.11569229281627655,0,104,-72.662115,-41.04287738,CIREN
380,2.5,2.5,2.5,2.5,2.5,2.5,115,-72.56574936,-37.70163012,CIREN
383,2.5,2.5,2.5,2.5,NA,NA,53,-71.07528112,-29.98909744,CIREN
384,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.02154199,-38.99080318,CIREN
385,2.5,2.5,2.5,2.5,NA,NA,55,-71.23546365,-30.10744731,CIREN
386,2.5,2.5,2.5,2.5,2.5,NA,100,-71.01537702,-31.78677512,CIREN
387,2.5,2.5,2.5,2.5,2.5,NA,80,-71.73620381,-35.39782138,CIREN
388,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.42342361,-36.69110141,CIREN
390,2.5,2.5,2.5,2.5,2.5,NA,87,-71.28285858,-34.06793261,CIREN
391,2.5,2.5,2.5,1.6515458556598628,1.6299332733503347,NA,100,-72.40426454,-36.77810494,CIREN
392,2.5,2.5,2.5,2.5,2.5,NA,70,-70.69668594,-33.07641198,CIREN
393,2.5,2.5,0.8233279457668339,2.4056374486833745,2.5,NA,80,-71.41891698,-32.12451636,CIREN
397,2.5,2.5,2.5,2.5,2.5,NA,92,-72.2620899,-38.63923154,CIREN
399,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.07596024,-36.43975453,CIREN
400,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.23071426,-38.6326702,CIREN
402,2.5,2.5,2.5,2.5,2.5,2.5,120,-73.21229202,-41.32970875,CIREN
403,2.5,2.5,2.5,2.5,2.5,2.5,110,-72.46534815,-37.58597579,CIREN
404,2.5,2.5,2.5,2.5,2.5,NA,90,-71.44879746,-35.79339302,CIREN
405,2.5,2.5,2.5,2.5,2.5,2.5,110,-72.59836502,-40.2876315,CIREN
406,0.7771971551167542,0.9220800482831847,1.4532347386828193,1.4044408385274154,2.489338514037668,NA,90,-72.51625491,-37.65554145,CIREN
407,2.5,2.5,2.5,2.5,2.5,2.5,130,-73.5432926,-40.92587123,CIREN
408,2.5,2.5,2.5,2.5,2.5,2.3124485391148513,120,-73.03298577,-38.02441915,CIREN
409,2.5,2.5,2.5,2.5,2.5,NA,80,-72.93522489,-40.29278791,CIREN
410,2.5,2.5,2.5,2.5,2.5,2.5,105,-70.82973323,-33.49838176,CIREN
412,2.5,2.5,2.5,2.5,2.5,NA,90,-70.75252318,-34.13218908,CIREN
413,2.5,2.5,2.5,2.5,2.5,2.5,120,-71.77894425,-35.45633277,CIREN
414,2.5,2.5,2.5,2.5,2.5,NA,100,-71.85117182,-38.43876729,CIREN
416,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.3764375,-40.35352116,CIREN
417,2.5,2.5,2.5,2.5,2.5,2.5,120,-70.78958051,-33.06158529,CIREN
418,15.9,15.9,15.9,NA,NA,NA,27,-72.89493984,-40.75462468,CIREN
419,1.0803404811576165,2.5,2.5,1.777342739800192,2.5,NA,90,-72.95163704,-39.56876669,CIREN
420,6.1,6.1,6.1,NA,NA,NA,26,-71.2435823,-30.00284492,CIREN
421,2.5,2.5,2.5,2.5,2.5,2.5,145,-71.69725818,-36.45816616,CIREN
422,2.5,2.5,2.5,2.5,2.5,NA,100,-72.84863849,-38.05633419,CIREN
423,2.5,2.5,2.5,2.5,2.5,NA,90,-71.29048212,-33.62461713,CIREN
425,2.5,2.5,2.5,2.5,2.5,NA,100,-72.58299976,-37.46678259,CIREN
427,2.5,2.5,2.5,2.5,NA,NA,32,-72.18586756,-36.5153921,CIREN
428,5.5,5.5,5.5,NA,NA,NA,20,-71.74254054,-35.61670072,CIREN
431,2.5,2.5,2.5,2.5,NA,NA,54,-72.65961621,-39.75378898,CIREN
432,2.5,2.5,2.5,2.5,2.5,2.5,103,-72.10962906,-38.65989198,CIREN
433,2.5,2.5,2.5,2.5,2.5,NA,90,-71.45108164,-35.28856596,CIREN
434,2.5,2.5,2.5,2.5,2.5,NA,90,-70.88948583,-30.40401591,CIREN
435,2.5,2.5,2.5,2.5,2.5,NA,94,-72.13497419,-38.47041318,CIREN
436,2.5,2.5,2.5,2.5,2.5,NA,90,-71.00305357,-31.78823239,CIREN
437,2.5,2.5,2.5,2.5,2.5,2.5,120,-71.35522176,-33.9033487,CIREN
438,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.78038106,-38.20284273,CIREN
442,2.5,2.5,2.5,2.1845558264103033,0.04004724821377151,NA,70,-70.75606843,-33.52830549,CIREN
443,2.5,2.5,2.5,2.5,NA,NA,57,-71.10623843,-34.0232731,CIREN
444,2.5,2.5,2.5,2.5,2.5,2.5,250,-72.83227221,-37.77982684,CIREN
446,0.9851960244221442,1.3735391584276178,1.321703020835176,0.03782543659253624,0.029313470849312115,NA,90,-72.35951685,-37.08540978,CIREN
447,2.5,2.5,2.5,2.5,2.5,NA,90,-71.04075133,-34.48298063,CIREN
450,2.5,2.5,2.5,2.5,2.5,NA,100,-71.56153732,-35.37461255,CIREN
451,2.5,2.5,2.5,2.5,NA,NA,50,-72.84131976,-37.16014928,CIREN
452,2.5,2.5,2.5,2.5,2.5,NA,85,-70.81246292,-33.34082102,CIREN
455,2.5,2.5,2.5,2.5,2.5,NA,64,-72.81027137,-38.76432051,CIREN
456,2.5,2.5,2.5,2.5,NA,NA,45,-73.90044502,-42.70551655,CIREN
458,2.5,2.5,2.5,2.5,2.5,2.5,150,-72.57366417,-36.33879589,CIREN
459,2.5,2.5,2.5,2.5,2.5,2.5,120,-72.70199965,-36.04208877,CIREN
460,2.5,2.5,2.5,2.5,NA,NA,58,-71.05809682,-31.78942879,CIREN
